Date,Open,High,Low,Close,Volume,Adj Close
2003-11-17,562.59,562.59,555.41,559.84,000,559.84
2003-11-14,567.72,570.67,562.46,563.48,000,563.48
2003-11-13,566.91,568.50,565.00,567.84,000,567.84
2003-11-12,560.91,567.57,560.91,567.49,000,567.49
2003-11-11,561.14,561.63,559.03,560.62,000,560.62
2003-11-10,564.30,564.79,560.50,561.26,000,561.26
2003-11-07,567.76,569.36,564.27,564.80,000,564.80
2003-11-06,564.62,567.52,561.62,567.10,000,567.10
2003-11-05,564.24,564.98,559.89,563.75,000,563.75
2003-11-04,566.90,566.90,563.48,564.20,000,564.20
2003-11-03,563.09,568.33,563.09,567.21,000,567.21
2003-10-31,560.89,563.60,560.89,562.51,000,562.51
2003-10-30,562.11,563.78,559.04,560.51,000,560.51
2003-10-29,559.80,561.98,558.47,561.13,000,561.13
2003-10-28,551.89,560.18,551.89,560.18,000,560.18
2003-10-27,550.36,555.22,550.36,551.85,000,551.85
2003-10-24,551.03,551.03,544.74,550.24,000,550.24
2003-10-23,548.60,553.34,548.18,552.44,000,552.44
2003-10-22,557.97,557.97,549.73,550.75,000,550.75
2003-10-21,558.11,560.31,557.11,559.05,000,559.05
2003-10-20,555.47,558.12,553.84,558.11,000,558.11
2003-10-17,561.28,562.17,554.07,555.47,000,555.47
2003-10-16,559.46,562.74,558.11,561.28,000,561.28
2003-10-15,561.27,563.57,557.68,559.46,000,559.46
2003-10-14,559.13,561.27,556.71,561.27,000,561.27
2003-10-13,555.03,560.84,555.03,559.13,000,559.13
2003-10-10,555.31,556.45,553.82,555.03,000,555.03
2003-10-09,552.62,560.37,552.62,555.31,000,555.31
2003-10-08,555.42,555.87,551.24,552.62,000,552.62
2003-10-07,552.73,555.42,548.57,555.42,000,555.42
2003-10-06,550.27,553.69,549.89,552.73,000,552.73
2003-10-03,545.07,555.05,545.07,550.27,000,550.27
2003-10-02,543.71,545.85,541.34,545.07,000,545.07
2003-10-01,532.15,543.71,532.15,543.71,000,543.71
2003-09-30,536.52,536.52,529.11,532.15,000,532.15
2003-09-29,532.11,537.43,531.31,537.32,000,537.32
2003-09-26,535.75,535.78,531.80,532.11,000,532.11
2003-09-25,539.39,542.31,535.75,535.75,000,535.75
2003-09-24,549.63,550.08,539.19,539.39,000,539.39
2003-09-23,546.28,550.14,545.75,549.63,000,549.63
2003-09-22,553.38,553.38,544.06,546.28,000,546.28
2003-09-19,555.06,555.46,551.05,553.38,000,553.38
2003-09-18,548.01,555.33,547.87,555.06,000,555.06
2003-09-17,549.55,550.71,547.20,548.01,000,548.01
2003-09-16,542.04,549.69,542.04,549.55,000,549.55
2003-09-15,544.07,544.71,541.39,542.04,000,542.04
2003-09-12,542.80,544.60,538.31,544.07,000,544.07
2003-09-11,539.84,544.97,539.84,542.80,000,542.80
2003-09-10,547.02,547.02,539.26,539.84,000,539.84
2003-09-09,551.32,551.32,545.95,547.02,000,547.02
2003-09-08,545.70,551.61,545.70,551.32,000,551.32
2003-09-05,549.03,549.74,544.04,545.70,000,545.70
2003-09-04,547.97,549.65,545.89,549.03,000,549.03
2003-09-03,545.75,549.61,545.75,547.97,000,547.97
2003-09-02,538.40,545.99,537.16,545.75,000,545.75
2003-08-29,535.51,538.82,533.87,538.40,000,538.40
2003-08-28,531.99,536.11,529.27,535.51,000,535.51
2003-08-27,531.51,532.56,529.86,531.99,000,531.99
2003-08-26,529.98,532.01,524.61,531.51,000,531.51
2003-08-25,530.02,530.09,527.07,529.98,000,529.98
2003-08-22,535.44,539.45,529.82,530.02,000,530.02
2003-08-21,533.44,538.32,533.25,535.44,000,535.44
2003-08-20,534.34,535.00,531.37,533.44,000,533.44
2003-08-19,532.83,534.74,530.80,534.34,000,534.34
2003-08-18,527.92,533.11,527.92,532.83,000,532.83
2003-08-15,527.59,528.67,525.58,527.92,000,527.92
2003-08-14,524.27,528.25,522.43,527.59,000,527.59
2003-08-13,527.44,528.56,522.70,524.27,000,524.27
2003-08-12,522.26,527.46,522.04,527.44,000,527.44
2003-08-11,520.61,524.70,518.94,522.26,000,522.26
2003-08-08,521.77,521.78,518.77,520.61,000,520.61
2003-08-07,515.49,519.15,513.73,518.86,000,518.86
2003-08-06,515.03,519.91,512.41,515.49,000,515.49
2003-08-05,524.17,524.17,514.78,515.03,000,515.03
2003-08-04,523.06,525.65,516.02,524.17,000,524.17
2003-08-01,528.53,528.53,522.47,523.06,000,523.06
2003-07-31,527.12,535.57,527.12,528.53,000,528.53
2003-07-30,527.95,529.61,526.17,527.12,000,527.12
2003-07-29,531.31,532.50,525.11,527.95,000,527.95
2003-07-28,532.06,533.33,529.63,531.31,000,531.31
2003-07-25,523.63,532.09,521.25,532.06,000,532.06
2003-07-24,527.18,532.47,523.31,523.63,000,523.63
2003-07-23,526.65,527.81,522.50,527.18,000,527.18
2003-07-22,521.78,527.58,520.25,526.65,000,526.65
2003-07-21,529.28,529.28,520.18,521.78,000,521.78
2003-07-18,523.37,529.77,523.33,529.28,000,529.28
2003-07-17,530.28,530.28,521.71,523.37,000,523.37
2003-07-16,533.72,535.34,527.84,530.28,000,530.28
2003-07-15,535.76,538.74,531.75,533.72,000,533.72
2003-07-14,532.28,541.49,532.28,535.76,000,535.76
2003-07-11,527.37,533.53,527.37,532.28,000,532.28
2003-07-10,534.63,534.63,524.85,527.37,000,527.37
2003-07-09,537.15,538.56,532.37,534.63,000,534.63
2003-07-08,535.18,537.81,532.25,537.15,000,537.15
2003-07-07,525.23,535.62,525.23,535.18,000,535.18
2003-07-03,529.23,529.82,523.99,525.23,000,525.23
2003-07-02,522.95,529.23,522.95,529.23,000,529.23
2003-07-01,518.93,523.34,512.43,522.95,000,522.95
2003-06-30,519.93,523.82,518.54,518.94,000,518.94
2003-06-27,524.57,526.35,518.94,519.93,000,519.93
2003-06-26,519.00,524.99,518.26,524.57,000,524.57
2003-06-25,522.63,527.15,518.73,519.00,000,519.00
2003-06-24,521.81,524.86,520.27,522.63,000,522.63
2003-06-23,529.52,529.52,519.65,521.81,000,521.81
2003-06-20,529.09,532.64,528.32,529.52,000,529.52
2003-06-19,537.13,537.80,528.24,529.09,000,529.09
2003-06-18,538.11,539.72,534.27,537.13,000,537.13
2003-06-17,537.58,539.98,535.58,538.11,000,538.11
2003-06-16,526.00,537.63,526.00,537.58,000,537.58
2003-06-13,531.35,532.53,523.79,526.00,000,526.00
2003-06-12,530.73,533.45,527.59,531.35,000,531.35
2003-06-11,524.09,530.73,522.18,530.73,000,530.73
2003-06-10,519.32,524.09,519.32,524.09,000,524.09
2003-06-09,526.12,526.12,517.61,519.32,000,519.32
2003-06-06,527.31,536.80,525.25,526.12,000,526.12
2003-06-05,524.92,527.31,520.57,527.31,000,527.31
2003-06-04,517.08,525.75,516.65,524.92,000,524.92
2003-06-03,514.89,517.78,513.36,517.08,000,517.08
2003-06-02,512.92,521.22,512.92,514.89,000,514.89
2003-05-30,505.15,513.44,505.15,512.92,000,512.92
2003-05-29,506.95,511.59,503.43,505.15,000,505.15
2003-05-28,506.21,510.16,505.45,506.95,000,506.95
2003-05-27,496.65,506.78,493.58,506.21,000,506.21
2003-05-23,495.47,497.57,493.29,496.65,000,496.65
2003-05-22,490.86,497.27,490.43,495.47,000,495.47
2003-05-21,488.69,490.93,486.25,490.86,000,490.86
2003-05-20,489.30,491.78,484.71,488.69,000,488.69
2003-05-19,501.57,501.57,489.02,489.30,000,489.30
2003-05-16,502.55,503.41,498.30,501.57,000,501.57
2003-05-15,498.81,503.31,498.43,502.55,000,502.55
2003-05-14,500.19,502.75,496.73,498.81,000,498.81
2003-05-13,501.59,502.91,498.55,500.19,000,500.19
2003-05-12,495.38,502.47,493.29,501.59,000,501.59
2003-05-09,488.60,495.44,488.60,495.38,000,495.38
2003-05-08,493.48,493.48,488.30,488.60,000,488.60
2003-05-07,495.83,497.25,491.61,493.48,000,493.48
2003-05-06,491.87,498.43,491.78,495.83,000,495.83
2003-05-05,493.26,495.47,490.71,491.87,000,491.87
2003-05-02,485.82,493.46,483.91,493.26,000,493.26
2003-05-01,486.09,487.59,478.73,485.82,000,485.82
2003-04-30,486.26,488.62,483.11,486.09,000,486.09
2003-04-29,484.60,489.60,482.87,486.26,000,486.26
2003-04-28,476.26,486.24,476.26,484.60,000,484.60
2003-04-25,482.84,482.84,475.60,476.26,000,476.26
2003-04-24,486.80,486.80,480.48,482.84,000,482.84
2003-04-23,482.64,487.21,482.04,486.80,000,486.80
2003-04-22,472.65,482.89,469.87,482.64,000,482.64
2003-04-21,473.30,475.63,470.61,472.65,000,472.65
2003-04-17,466.28,473.41,465.93,473.30,000,473.30
2003-04-16,471.79,474.94,465.23,466.28,000,466.28
2003-04-15,468.87,472.00,467.11,471.79,000,471.79
2003-04-14,460.03,468.88,460.03,468.87,000,468.87
2003-04-11,461.47,467.67,458.83,460.03,000,460.03
2003-04-10,458.90,461.54,456.98,461.47,000,461.47
2003-04-09,465.13,469.83,458.73,458.90,000,458.90
2003-04-08,466.35,467.66,463.37,465.13,000,465.13
2003-04-07,465.76,479.31,465.76,466.35,000,466.35
2003-04-04,464.74,467.89,463.47,465.76,000,465.76
2003-04-03,467.24,469.62,464.60,464.74,000,464.74
2003-04-02,455.63,469.09,455.63,467.24,000,467.24
2003-04-01,450.35,457.03,450.18,455.63,000,455.63
2003-03-31,458.17,458.17,447.74,450.35,000,450.35
2003-03-28,460.53,461.34,456.78,458.17,000,458.17
2003-03-27,461.27,463.42,455.02,460.53,000,460.53
2003-03-26,463.71,464.18,459.50,461.27,000,461.27
2003-03-25,458.18,466.28,457.41,463.80,000,463.80
2003-03-24,474.61,474.61,456.98,458.18,000,458.18
2003-03-21,463.95,474.58,463.95,474.58,000,474.58
2003-03-20,462.72,465.71,454.92,463.95,000,463.95
2003-03-19,459.14,463.22,456.29,462.72,000,462.72
2003-03-18,457.12,459.35,454.41,459.14,000,459.14
2003-03-17,441.89,457.12,438.66,457.12,000,457.12
2003-03-14,441.22,445.99,439.43,441.89,000,441.89
2003-03-13,426.69,441.28,426.69,441.22,000,441.22
2003-03-12,425.31,426.69,419.02,426.69,000,426.69
2003-03-11,428.91,432.28,425.05,425.31,000,425.31
2003-03-10,439.94,439.94,428.47,428.91,000,428.91
2003-03-07,436.50,440.27,430.95,439.94,000,439.94
2003-03-06,440.42,440.42,435.34,436.50,000,436.50
2003-03-05,436.53,440.43,435.00,440.42,000,440.42
2003-03-04,443.18,443.54,436.51,436.53,000,436.53
2003-03-03,446.37,452.24,442.12,443.18,000,443.18
2003-02-28,444.25,449.21,444.25,446.37,000,446.37
2003-02-27,439.08,446.66,439.08,444.25,000,444.25
2003-02-26,444.80,445.49,438.61,439.08,000,439.08
2003-02-25,441.61,445.28,434.36,444.80,000,444.80
2003-02-24,449.67,449.67,441.49,441.61,000,441.61
2003-02-21,443.78,451.64,440.93,449.67,000,449.67
2003-02-20,447.75,449.94,443.55,443.78,000,443.78
2003-02-19,450.85,450.85,444.53,447.75,000,447.75
2003-02-18,442.03,451.45,442.03,450.85,000,450.85
2003-02-14,433.41,442.03,432.12,442.03,000,442.03
2003-02-13,434.35,435.31,427.69,433.41,000,433.41
2003-02-12,440.15,441.53,434.25,434.35,000,434.35
2003-02-11,443.64,447.27,438.05,440.15,000,440.15
2003-02-10,440.42,444.12,437.23,443.64,000,443.64
2003-02-07,444.88,448.76,438.93,440.42,000,440.42
2003-02-06,447.77,448.13,442.39,444.88,000,444.88
2003-02-05,450.16,457.17,447.08,447.77,000,447.77
2003-02-04,456.37,456.37,446.08,450.16,000,450.16
2003-02-03,454.30,458.69,454.30,456.37,000,456.37
2003-01-31,448.23,455.44,446.05,454.30,000,454.30
2003-01-30,458.29,458.92,447.80,448.23,000,448.23
2003-01-29,455.27,460.51,448.67,458.29,000,458.29
2003-01-28,449.48,456.36,449.48,455.27,000,455.27
2003-01-27,456.95,457.97,447.96,449.48,000,449.48
2003-01-24,470.27,470.27,456.10,456.95,000,456.95
2003-01-23,465.67,471.73,464.90,470.38,000,470.38
2003-01-22,470.29,471.29,465.29,465.67,000,465.67
2003-01-21,477.61,479.71,470.29,470.29,000,470.29
2003-01-17,484.25,484.25,476.21,477.61,000,477.61
2003-01-16,486.15,490.25,482.89,484.25,000,484.25
2003-01-15,493.06,493.61,485.22,486.15,000,486.15
2003-01-14,490.27,493.06,487.95,493.06,000,493.06
2003-01-13,490.93,494.95,488.17,490.27,000,490.27
2003-01-10,490.83,493.68,485.70,490.93,000,490.93
2003-01-09,481.81,491.18,481.81,490.83,000,490.83
2003-01-08,488.67,488.67,480.99,481.81,000,481.81
2003-01-07,492.07,492.83,487.17,488.67,000,488.67
2003-01-06,481.15,493.53,481.15,492.07,000,492.07
2003-01-03,481.37,482.46,478.43,481.15,000,481.15
2003-01-02,466.18,481.37,466.18,481.37,000,481.37
2002-12-31,465.77,467.37,460.65,466.18,000,466.18
2002-12-30,463.91,467.10,461.08,465.77,000,465.77
2002-12-27,471.38,471.71,463.10,463.91,000,463.91
2002-12-26,472.66,478.48,470.28,471.38,000,471.38
2002-12-24,475.24,475.24,472.59,472.66,000,472.66
2002-12-23,474.22,477.61,472.45,475.24,000,475.24
2002-12-20,468.10,475.04,468.10,474.24,000,474.24
2002-12-19,470.97,475.81,466.00,468.10,000,468.10
2002-12-18,477.89,477.89,470.07,471.65,000,471.65
2002-12-17,481.70,482.12,477.30,477.89,000,477.89
2002-12-16,470.94,481.71,470.94,481.70,000,481.70
2002-12-13,477.15,477.15,470.26,470.94,000,470.94
2002-12-12,478.78,480.62,475.09,477.15,000,477.15
2002-12-11,478.40,481.16,474.30,478.78,000,478.78
2002-12-10,471.93,478.65,471.93,478.40,000,478.40
2002-12-09,482.49,482.49,471.88,471.93,000,471.93
2002-12-06,479.54,484.04,474.12,482.49,000,482.49
2002-12-05,484.94,487.07,479.06,479.54,000,479.54
2002-12-04,486.72,488.83,480.71,484.94,000,484.94
2002-12-03,494.14,494.14,485.85,486.72,000,486.72
2002-12-02,495.01,504.27,490.61,494.14,000,494.14
2002-11-29,496.39,497.90,494.63,495.00,000,495.00
2002-11-27,483.06,497.02,483.06,496.39,000,496.39
2002-11-26,493.43,493.43,482.42,483.06,000,483.06
2002-11-25,491.88,495.49,488.38,493.43,000,493.43
2002-11-22,493.34,495.39,490.69,491.88,000,491.88
2002-11-21,482.75,494.05,482.75,493.34,000,493.34
2002-11-20,473.67,483.08,472.71,482.75,000,482.75
2002-11-19,475.79,478.09,471.86,473.67,000,473.67
2002-11-18,480.59,483.83,475.32,475.79,000,475.79
2002-11-15,477.44,480.73,473.13,480.59,000,480.59
2002-11-14,466.05,477.44,466.05,477.44,000,477.44
2002-11-13,466.56,471.25,460.71,466.05,000,466.05
2002-11-12,462.88,472.42,462.88,466.56,000,466.56
2002-11-11,472.63,472.63,462.06,462.88,000,462.88
2002-11-08,477.13,480.67,471.01,472.63,000,472.63
2002-11-07,488.28,488.28,475.15,477.13,000,477.13
2002-11-06,483.79,489.20,478.82,488.28,000,488.28
2002-11-05,480.31,483.95,478.50,483.79,000,483.79
2002-11-04,476.57,488.82,476.57,480.31,000,480.31
2002-11-01,468.51,477.71,464.36,476.57,000,476.57
2002-10-31,470.73,475.02,465.38,468.51,000,468.51
2002-10-30,465.89,472.93,464.76,470.73,000,470.73
2002-10-29,470.47,470.56,458.84,465.89,000,465.89
2002-10-28,474.23,479.34,468.46,470.48,000,470.48
2002-10-25,466.10,474.25,463.33,474.23,000,474.23
2002-10-24,473.28,476.55,464.42,466.10,000,466.10
2002-10-23,470.19,473.28,461.73,473.28,000,473.28
2002-10-22,475.47,475.47,466.41,470.19,000,470.19
2002-10-21,467.44,475.92,461.52,475.47,000,475.47
2002-10-18,465.12,468.73,458.32,467.44,000,467.44
2002-10-17,454.24,467.87,454.24,465.12,000,465.12
2002-10-16,465.68,465.68,452.30,454.24,000,454.24
2002-10-15,444.90,465.68,444.90,465.68,000,465.68
2002-10-14,441.45,446.28,437.83,444.90,000,444.90
2002-10-11,425.11,445.81,425.11,441.45,000,441.45
2002-10-10,410.52,426.29,406.53,425.11,000,425.11
2002-10-09,422.01,422.01,410.12,410.52,000,410.52
2002-10-08,415.53,427.25,412.17,422.01,000,422.01
2002-10-07,423.77,427.35,414.32,415.53,000,415.53
2002-10-04,433.83,437.30,420.51,423.77,000,423.77
2002-10-03,438.90,444.84,433.08,433.83,000,433.83
2002-10-02,447.51,451.53,438.29,438.90,000,438.90
2002-10-01,433.22,449.66,431.71,449.66,000,449.66
2002-09-30,439.18,439.18,425.28,433.22,000,433.22
2002-09-27,453.36,453.36,438.93,439.18,000,439.18
2002-09-26,445.48,454.18,445.48,453.36,000,453.36
2002-09-25,434.76,447.66,434.39,445.48,000,445.48
2002-09-24,442.31,442.31,433.82,434.77,000,434.77
2002-09-23,448.21,448.21,438.31,442.31,000,442.31
2002-09-20,447.38,450.53,445.13,448.21,000,448.21
2002-09-19,461.18,461.18,447.32,447.38,000,447.38
2002-09-18,463.27,465.69,454.81,461.18,000,461.18
2002-09-17,472.61,478.59,462.81,463.27,000,463.27
2002-09-16,472.10,473.01,466.37,472.61,000,472.61
2002-09-13,470.59,473.45,465.47,472.10,000,472.10
2002-09-12,482.57,482.57,469.55,470.59,000,470.59
2002-09-11,483.26,490.02,482.15,482.57,000,482.57
2002-09-10,479.53,482.95,478.05,482.66,000,482.66
2002-09-09,474.97,481.73,469.19,479.53,000,479.53
2002-09-06,466.98,477.52,466.98,474.97,000,474.97
2002-09-05,474.48,474.48,462.70,466.98,000,466.98
2002-09-04,466.31,475.73,465.13,474.48,000,474.48
2002-09-03,486.08,486.08,466.04,466.31,000,466.31
2002-08-30,487.14,492.20,483.17,486.08,000,486.08
2002-08-29,486.67,490.54,479.13,487.14,000,487.14
2002-08-28,495.52,495.52,484.26,486.67,000,486.67
2002-08-27,502.83,506.81,493.32,495.52,000,495.52
2002-08-26,498.90,504.13,493.47,502.83,000,502.83
2002-08-23,510.52,510.52,497.22,498.90,000,498.90
2002-08-22,503.71,511.74,502.28,510.52,000,510.52
2002-08-21,497.25,504.75,494.37,503.71,000,503.71
2002-08-20,504.04,504.04,494.54,497.25,000,497.25
2002-08-19,492.87,504.35,492.26,504.04,000,504.04
2002-08-16,493.12,496.20,485.97,492.87,000,492.87
2002-08-15,487.40,494.59,486.86,493.12,000,493.12
2002-08-14,469.43,487.54,465.02,487.40,000,487.40
2002-08-13,479.96,483.79,469.15,469.43,000,469.43
2002-08-12,482.33,482.33,473.91,479.96,000,479.96
2002-08-09,480.75,485.00,472.94,482.33,000,482.33
2002-08-08,465.84,480.96,465.11,480.75,000,480.75
2002-08-07,456.97,466.85,454.17,465.84,000,465.84
2002-08-06,443.70,464.35,443.70,456.97,000,456.97
2002-08-05,459.41,459.41,443.09,443.70,000,443.70
2002-08-02,470.30,470.35,454.24,459.41,000,459.41
2002-08-01,484.39,484.39,469.29,470.30,000,470.30
2002-07-31,479.79,484.40,473.09,484.39,000,484.39
2002-07-30,477.61,483.47,470.05,479.79,000,479.79
2002-07-29,452.92,477.61,452.92,477.61,000,477.61
2002-07-26,445.89,452.92,444.39,452.92,000,452.92
2002-07-25,448.04,453.89,434.34,445.89,000,445.89
2002-07-24,424.19,448.46,412.48,448.05,000,448.05
2002-07-23,436.00,439.95,423.43,424.18,000,424.18
2002-07-22,450.65,453.81,432.28,436.00,000,436.00
2002-07-19,467.28,467.28,447.00,450.64,000,450.64
2002-07-18,480.53,481.27,466.81,467.28,000,467.28
2002-07-17,477.40,490.75,474.32,480.53,000,480.53
2002-07-16,484.93,486.22,475.20,477.40,000,477.40
2002-07-15,486.77,486.77,463.61,484.93,000,484.93
2002-07-12,489.33,493.45,482.82,486.77,000,486.77
2002-07-11,485.95,490.25,475.38,489.33,000,489.33
2002-07-10,501.82,504.15,485.87,485.95,000,485.95
2002-07-09,515.02,516.36,501.36,501.82,000,501.82
2002-07-08,521.47,523.73,513.13,515.02,000,515.02
2002-07-05,503.00,521.48,503.00,521.47,000,521.47
2002-07-03,500.62,503.16,493.17,503.00,000,503.00
2002-07-02,511.71,511.71,499.14,500.62,000,500.62
2002-07-01,523.71,525.59,511.05,511.71,000,511.71
2002-06-28,523.47,529.52,522.27,523.72,000,523.72
2002-06-27,514.61,523.49,509.70,523.47,000,523.47
2002-06-26,516.18,516.57,503.66,514.61,000,514.61
2002-06-25,525.06,531.58,515.16,516.18,000,516.18
2002-06-24,523.71,529.97,513.70,525.06,000,525.06
2002-06-21,532.69,532.69,522.00,523.71,000,523.71
2002-06-20,540.58,542.12,531.85,532.69,000,532.69
2002-06-19,549.57,549.95,539.66,540.58,000,540.58
2002-06-18,549.16,551.87,546.47,549.57,000,549.57
2002-06-17,534.11,549.16,534.11,549.16,000,549.16
2002-06-14,534.94,535.04,520.20,534.11,000,534.11
2002-06-13,540.65,542.39,534.24,534.94,000,534.94
2002-06-12,537.40,541.29,531.44,540.65,000,540.65
2002-06-11,547.09,551.10,537.10,537.40,000,537.40
2002-06-10,545.22,551.03,544.68,547.09,000,547.09
2002-06-07,545.87,548.35,537.19,545.71,000,545.71
2002-06-06,556.79,556.79,544.68,545.87,000,545.87
2002-06-05,552.21,556.82,551.10,556.79,000,556.79
2002-06-04,552.61,555.01,546.92,552.21,000,552.21
2002-06-03,566.18,568.23,552.20,552.61,000,552.61
2002-05-31,565.00,572.70,565.00,566.18,000,566.18
2002-05-30,566.50,567.31,559.49,565.00,000,565.00
2002-05-29,570.12,570.14,566.49,566.50,000,566.50
2002-05-28,574.63,575.86,567.68,570.12,000,570.12
2002-05-24,581.45,581.45,573.87,574.63,000,574.63
2002-05-23,575.41,581.45,572.69,581.45,000,581.45
2002-05-22,572.61,575.41,570.03,575.41,000,575.41
2002-05-21,578.97,582.95,572.18,572.61,000,572.61
2002-05-20,586.62,586.62,578.34,578.97,000,578.97
2002-05-17,582.17,586.62,581.54,586.62,000,586.62
2002-05-16,579.36,582.68,577.97,582.17,000,582.17
2002-05-15,582.38,586.05,577.96,579.36,000,579.36
2002-05-14,569.99,582.57,569.99,582.38,000,582.38
2002-05-13,560.04,570.05,559.41,569.99,000,569.99
2002-05-10,569.31,570.56,559.44,560.04,000,560.04
2002-05-09,577.64,577.64,568.94,569.31,000,569.31
2002-05-08,556.81,577.68,556.81,577.64,000,577.64
2002-05-07,558.71,561.81,556.51,556.81,000,556.81
2002-05-06,569.30,570.84,558.70,558.71,000,558.71
2002-05-03,575.25,575.25,566.87,569.30,000,569.30
2002-05-02,576.63,579.09,572.75,575.25,000,575.25
2002-05-01,572.04,577.77,565.88,576.63,000,576.63
2002-04-30,565.67,574.77,564.77,572.04,000,572.04
2002-04-29,571.32,572.84,564.63,565.67,000,565.67
2002-04-26,579.38,582.08,571.32,571.32,000,571.32
2002-04-25,579.95,580.80,575.86,579.38,000,579.38
2002-04-24,583.78,588.01,579.62,579.95,000,579.95
2002-04-23,587.25,589.03,582.83,583.78,000,583.78
2002-04-22,596.40,596.40,586.10,587.25,000,587.25
2002-04-19,596.14,598.44,595.12,596.40,000,596.40
2002-04-18,596.80,599.03,588.34,596.14,000,596.14
2002-04-17,598.05,600.53,595.56,596.80,000,596.80
2002-04-16,584.55,598.51,584.55,598.05,000,598.05
2002-04-15,588.69,590.73,582.83,584.55,000,584.55
2002-04-12,584.66,589.35,584.22,588.69,000,588.69
2002-04-11,598.52,598.52,584.16,584.66,000,584.66
2002-04-10,591.71,599.11,591.71,598.52,000,598.52
2002-04-09,595.76,597.50,591.28,591.71,000,591.71
2002-04-08,594.26,595.76,588.37,595.76,000,595.76
2002-04-05,596.05,599.77,592.68,594.26,000,594.26
2002-04-04,595.53,598.13,592.82,596.05,000,596.05
2002-04-03,601.59,602.66,592.66,595.53,000,595.53
2002-04-02,607.12,607.12,601.38,601.59,000,601.59
2002-04-01,607.35,607.84,599.80,607.12,000,607.12
2002-03-28,605.68,610.96,605.68,607.35,000,607.35
2002-03-27,602.42,606.89,600.88,605.68,000,605.68
2002-03-26,598.93,606.66,598.77,602.42,000,602.42
2002-03-25,607.91,609.10,598.93,598.93,000,598.93
2002-03-22,610.29,611.96,605.82,607.91,000,607.91
2002-03-21,608.93,610.99,602.70,610.29,000,610.29
2002-03-20,618.74,618.74,608.82,608.93,000,608.93
2002-03-19,616.42,620.63,616.42,618.74,000,618.74
2002-03-18,616.42,620.09,613.13,616.42,000,616.42
2002-03-15,609.47,616.66,609.47,616.42,000,616.42
2002-03-14,609.95,612.01,608.43,609.47,000,609.47
2002-03-13,615.85,615.85,608.38,609.95,000,609.95
2002-03-12,617.31,617.31,609.84,615.85,000,615.85
2002-03-11,615.55,619.87,612.93,617.31,000,617.31
2002-03-08,611.73,619.89,611.73,615.55,000,615.55
2002-03-07,614.60,616.36,608.33,611.73,000,611.73
2002-03-06,606.01,615.78,605.39,614.60,000,614.60
2002-03-05,609.50,611.97,605.37,606.01,000,606.01
2002-03-04,597.38,609.50,597.38,609.50,000,609.50
2002-03-01,583.88,597.38,583.88,597.38,000,597.38
2002-02-28,585.56,591.50,583.88,583.88,000,583.88
2002-02-27,585.30,592.50,581.83,585.56,000,585.56
2002-02-26,585.17,588.23,581.16,585.30,000,585.30
2002-02-25,575.00,586.82,575.00,585.17,000,585.17
2002-02-22,570.58,577.13,567.11,575.00,000,575.00
2002-02-21,579.52,581.22,570.18,570.58,000,570.58
2002-02-20,571.83,579.67,567.16,579.52,000,579.52
2002-02-19,582.97,582.97,571.28,571.83,000,571.83
2002-02-15,589.81,590.11,582.53,582.97,000,582.97
2002-02-14,590.80,594.19,587.89,589.81,000,589.81
2002-02-13,585.06,591.75,585.06,590.80,000,590.80
2002-02-12,587.10,587.80,582.56,585.06,000,585.06
2002-02-11,579.00,587.13,578.27,587.10,000,587.10
2002-02-08,570.18,579.03,570.18,579.00,000,579.00
2002-02-07,572.37,577.14,569.36,570.18,000,570.18
2002-02-06,576.59,578.24,569.59,572.37,000,572.37
2002-02-05,578.26,582.19,572.69,576.59,000,576.59
2002-02-04,592.51,592.51,577.12,578.26,000,578.26
2002-02-01,596.66,596.66,590.58,592.51,000,592.51
2002-01-31,588.48,596.67,588.21,596.66,000,596.66
2002-01-30,580.92,588.51,572.44,588.48,000,588.48
2002-01-29,598.22,601.10,581.05,582.17,000,582.17
2002-01-28,598.06,601.07,594.70,598.23,000,598.23
2002-01-25,597.26,600.53,594.92,598.06,000,598.06
2002-01-24,595.08,601.34,595.08,597.26,000,597.26
2002-01-23,589.93,596.91,589.03,595.08,000,595.08
2002-01-22,594.73,598.26,589.26,589.93,000,589.93
2002-01-18,600.73,600.73,593.36,594.73,000,594.73
2002-01-17,594.71,600.89,594.71,600.73,000,600.73
2002-01-16,604.25,604.25,594.64,594.71,000,594.71
2002-01-15,600.09,605.82,599.53,604.25,000,604.25
2002-01-14,604.57,604.57,599.97,600.09,000,600.09
2002-01-11,609.85,611.34,604.51,604.57,000,604.57
2002-01-10,609.35,611.52,607.00,609.85,000,609.85
2002-01-09,612.18,619.35,607.72,609.35,000,609.35
2002-01-08,614.26,615.50,610.41,612.17,000,612.17
2002-01-07,619.18,620.63,613.71,614.26,000,614.26
2002-01-04,614.07,620.16,613.36,618.38,000,618.38
2002-01-03,608.26,614.07,607.94,614.07,000,614.07
2002-01-02,604.94,608.26,598.36,608.26,000,608.26
2001-12-31,611.71,611.71,604.90,604.94,000,604.94
2001-12-28,609.38,613.38,609.38,611.71,000,611.71
2001-12-27,605.26,609.38,605.26,609.38,000,609.38
2001-12-26,602.70,610.15,602.70,605.26,000,605.26
2001-12-24,602.70,604.15,602.68,602.69,000,602.69
2001-12-21,600.13,604.10,600.13,602.70,000,602.70
2001-12-20,605.38,606.24,600.13,600.13,000,600.13
